flow_duration,total_fwd_packets,total_backward_packets,flow_bytes_sec,flow_packets_sec,packet_length_mean,packet_length_std,fwd_packet_length_mean,bwd_packet_length_mean,min_packet_length,max_packet_length,init_win_bytes_forward,init_win_bytes_backward,label
-0.15599877,0.036589183,-0.50584227,-0.30668494,-0.31918827,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.4082159,-0.36769256,-0.2634075,-0.1620077,-0.30010504,-0.31099817,-0.37500727,-0.12352192,-0.27595678,0.95175433,-0.3909828,0.0,0.0,0
-0.35859254,0.036589183,-0.50584227,-0.3066764,-0.3191734,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
2.162326,0.5756315,0.10024466,-0.3066074,-0.31919092,1.9820154,2.9115555,-0.3036304,3.389565,-0.7809396,3.1701062,0.0,0.0,2
-0.02915893,-0.0981714,-0.50584227,-0.3066859,-0.31918997,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40726706,-0.36769256,-0.2634075,-0.3013215,-0.31844658,-0.3246098,-0.37325907,-0.15445659,-0.28095886,0.71110237,-0.3924892,0.0,0.0,0
-0.407225,-0.23293197,-0.02097273,-0.10844739,-0.3179408,4.002835,4.518492,-0.29263142,4.354716,-0.7809396,4.6363187,0.0,0.0,2
-0.4059884,-0.23293197,0.10024466,-0.21662967,-0.31854236,3.6485355,4.518492,-0.29263142,3.389565,-0.7809396,4.6363187,0.0,0.0,2
2.172618,0.44087094,0.22146206,-0.30660778,-0.31919092,1.9794227,1.8383735,-0.302943,2.7427967,-0.7809396,1.7465744,0.0,0.0,2
-0.08954206,-0.0981714,-0.50584227,-0.3066857,-0.3191896,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.24478678,-0.50245315,0.22146206,-0.3066825,-0.31918404,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
1.9704664,2.1927586,1.7972882,-0.30661756,-0.31918883,0.20407656,0.3836924,0.33990887,0.14114621,-0.7809396,1.0134681,0.0,0.0,0
-0.24854988,-0.0981714,-0.50584227,-0.30668437,-0.3191873,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.3844286,-0.23293197,-0.02097273,-0.29812604,-0.31913787,4.002835,4.482015,-0.29263142,4.354716,-0.7809396,3.9032125,0.0,0.0,2
-0.22448137,0.30611035,0.10024466,-0.3066414,-0.31917992,-0.42128703,-0.3489752,-0.05546564,-0.43135464,-0.7809396,-0.3377573,0.0,0.0,0
-0.079894945,0.036589183,-0.50584227,-0.30668542,-0.3191891,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.09143996,0.036589183,-0.50584227,-0.30668536,-0.319189,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.13816103,0.17134976,-0.50584227,-0.30668467,-0.31918785,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.24523848,-0.50245315,0.22146206,-0.3066825,-0.31918404,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
-0.4082475,-0.36769256,-0.2634075,0.71719736,-0.21391179,-0.25136647,-0.33916882,-0.111148044,-0.20426036,1.0480151,-0.36939132,0.0,0.0,0
-0.39201856,-0.23293197,0.10024466,-0.29412395,-0.31910127,3.646375,2.9178047,-0.29263142,3.3875642,-0.7809396,2.4796808,0.0,0.0,2
-0.39788482,0.8451527,0.58511424,-0.29580557,-0.31883708,0.45217702,0.61866564,-0.01271955,0.6007035,-0.7809396,0.8316979,0.0,0.0,0
1.844858,0.44087094,-0.02097273,-0.30659625,-0.31919095,2.3670957,3.5203457,-0.302943,4.354716,-0.7809396,3.9458933,0.0,0.0,2
2.6819265,0.44087094,0.10024466,-0.3066208,-0.31919116,2.1608026,3.8995774,-0.302943,3.389565,-0.7809396,4.6363187,0.0,0.0,2
-0.40825218,-0.50245315,-0.3846249,-0.21551922,-0.15982951,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
-0.40825438,-0.36769256,-0.50584227,1.9117291,3.558627,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,0
-0.375241,-0.23293197,0.10024466,-0.30050856,-0.31914732,3.646375,2.9178047,-0.29263142,3.3875642,-0.7809396,2.4796808,0.0,0.0,2
-0.40748793,-0.36769256,-0.2634075,-0.29446623,-0.31823182,-0.17099321,-0.28060356,-0.12352192,-0.095882036,0.95175433,-0.33675304,0.0,0.0,0
-0.084175624,-0.50245315,0.10024466,-0.30668506,-0.31918854,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
0.0964727,0.8451527,0.9487664,-0.3064344,-0.31918356,0.44098842,0.48261386,0.09245829,0.4204435,-0.7809396,0.68859154,0.0,0.0,0
-0.36725074,-0.23293197,0.10024466,-0.30170995,-0.31915602,3.6485355,3.6251197,-0.29263142,3.389565,-0.7809396,2.4796808,0.0,0.0,2
-0.35204965,-0.23293197,-0.02097273,-0.3030579,-0.319169,4.002835,4.518492,-0.29263142,4.354716,-0.7809396,3.9458933,0.0,0.0,2
-0.38527665,-0.23293197,0.10024466,-0.29781005,-0.31912786,3.646375,2.7099543,-0.29263142,3.3875642,-0.7809396,1.7465744,0.0,0.0,2
-0.2396616,-0.0981714,-0.50584227,-0.30668452,-0.31918758,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.2987153,0.17134976,-0.50584227,-0.30668125,-0.31918183,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
2.1611767,0.44087094,-0.02097273,-0.30660743,-0.31919107,2.3670957,3.1405349,-0.302943,4.354716,-0.7809396,3.1701062,0.0,0.0,2
-0.06995741,-0.0981714,-0.50584227,-0.30668575,-0.31918976,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.2742383,-0.0981714,-0.50584227,-0.30668387,-0.31918642,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40572506,-0.50245315,-0.3846249,-0.30596572,-0.31904644,-0.38056856,-0.4363125,-0.07402644,-0.3810004,1.3367974,-0.42261687,0.0,0.0,0
-0.26871878,0.036589183,-0.3846249,-0.30666426,-0.31918404,-0.43535444,-0.42094544,-0.17920431,-0.40434343,-0.49215728,-0.42964664,0.0,0.0,0
-0.28034067,0.036589183,-0.50584227,-0.30668288,-0.31918472,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40742955,-0.23293197,0.10024466,-0.05942366,-0.31740758,3.646375,2.9178047,-0.29263142,3.3875642,-0.7809396,2.4796808,0.0,0.0,2
-0.35292536,-0.23293197,0.22146206,-0.30299857,-0.319162,3.229637,2.9614978,-0.29263142,2.744464,-0.7809396,2.4796808,0.0,0.0,2
-0.40824938,-0.36769256,-0.2634075,0.38226205,-0.17467694,-0.39072323,-0.4178386,-0.15445659,-0.3659942,0.71110237,-0.4180977,0.0,0.0,0
-0.03944469,-0.0981714,-0.50584227,-0.30668586,-0.31918994,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.19797328,0.036589183,-0.50584227,-0.30668452,-0.31918755,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40256816,3.405604,3.4943316,-0.12682411,-0.31715345,2.4117663,1.3238938,-0.17672954,2.423093,-0.7809396,1.001417,0.0,0.0,0
-0.36631185,0.036589183,-0.50584227,-0.30667445,-0.31916997,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.35206842,-0.23293197,0.22146206,-0.30305672,-0.31916246,3.2276921,2.1745815,-0.29263142,2.7427967,-0.7809396,1.7465744,0.0,0.0,2
-0.4075046,4.0794067,2.7670271,1.085964,-0.30397967,2.6708775,1.1960504,8.160782,-0.4710378,-0.7809396,1.001417,0.0,0.0,0
-0.030961143,-0.0981714,-0.50584227,-0.3066859,-0.31918997,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.33466673,-0.50245315,0.10024466,-0.30667844,-0.3191769,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
-0.40632433,-0.0981714,-0.50584227,-0.30646887,-0.3188106,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40824735,-0.36769256,-0.2634075,0.27010116,-0.21578343,-0.3667409,-0.40822342,-0.13589577,-0.34265116,0.85549355,-0.41106793,0.0,0.0,0
-0.10127839,-0.0981714,-0.50584227,-0.30668566,-0.31918952,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40824342,-0.36769256,-0.2634075,0.16234955,-0.25271502,-0.31942442,-0.40035644,-0.06783951,-0.30930397,1.3849277,-0.40102535,0.0,0.0,0
1.8470454,0.5756315,0.10024466,-0.30659625,-0.31919077,1.9820154,2.9115555,-0.3036304,3.389565,-0.7809396,3.1701062,0.0,0.0,2
-0.31155708,0.036589183,-0.50584227,-0.30668157,-0.3191824,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.4082491,-0.36769256,-0.2634075,0.6198279,-0.18232773,-0.33498052,-0.38462248,-0.1420827,-0.2992998,0.80736315,-0.3980126,0.0,0.0,0
-0.044730213,-0.0981714,-0.50584227,-0.30668586,-0.3191899,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.36628234,-0.23293197,0.10024466,-0.30182728,-0.31915686,3.646375,2.7099543,-0.29263142,3.3875642,-0.7809396,1.7465744,0.0,0.0,2
-0.40625077,-0.0981714,-0.02097273,-0.29912245,-0.3184573,-0.21348445,-0.3433925,-0.07402644,-0.19425622,1.3367974,-0.36637858,0.0,0.0,0
-0.2562654,-0.50245315,0.10024466,-0.30668285,-0.31918466,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
-0.40298253,0.7103921,0.22146206,-0.29109046,-0.31863353,0.3530722,0.66661686,-0.0016393162,0.66665673,-0.7809396,0.98334044,0.0,0.0,0
-0.39008427,-0.23293197,0.22146206,-0.29546133,-0.3191008,3.2276921,2.1745815,-0.29263142,2.7427967,-0.7809396,1.7465744,0.0,0.0,2
1.6536186,1.384195,1.5548533,-0.30661198,-0.31918907,0.3255452,0.4577596,0.04641253,0.29045483,-0.7809396,0.6012213,0.0,0.0,0
-0.39140198,-0.0981714,-0.50584227,-0.30666202,-0.31914827,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.4039846,-0.0981714,-0.50584227,-0.30658838,-0.31901956,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.2473802,0.036589183,-0.50584227,-0.30668375,-0.3191862,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
2.6266131,0.5756315,0.10024466,-0.30661955,-0.31919107,1.9820154,3.722834,-0.3036304,3.389565,-0.7809396,4.6363187,0.0,0.0,2
-0.29048702,0.036589183,-0.50584227,-0.30668253,-0.31918412,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.4082487,-0.36769256,-0.2634075,0.21458015,-0.19205032,-0.40627936,-0.437069,-0.12970884,-0.39600664,0.90362394,-0.427136,0.0,0.0,0
-0.40824994,-0.36769256,-0.2634075,0.31384894,-0.15648624,-0.4160019,-0.437069,-0.14826965,-0.40100873,0.75923276,-0.4286424,0.0,0.0,0
1.9631394,0.5756315,-0.02097273,-0.3066007,-0.31919092,2.1621916,4.491841,-0.3036304,4.354716,-0.7809396,4.6363187,0.0,0.0,2
2.6795404,0.44087094,-0.02097273,-0.30662078,-0.31919122,2.3670957,3.493728,-0.302943,4.354716,-0.7809396,3.9032125,0.0,0.0,2
-0.39467156,-0.23293197,-0.02097273,-0.30526632,-0.3190971,-0.0948331,-0.030100815,1.0540577,-0.30555242,-0.7809396,-0.11179987,0.0,0.0,0
-0.023244282,-0.0981714,-0.50584227,-0.30668592,-0.31919003,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.3618836,0.036589183,-0.50584227,-0.30667567,-0.31917208,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.21764675,-0.0981714,-0.50584227,-0.3066848,-0.31918806,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
2.0897732,0.036589183,0.58511424,-0.30660507,-0.3191909,1.9820154,2.9115555,8.160782,-0.46955574,-0.7809396,3.1701062,0.0,0.0,0
-0.26268873,0.036589183,-0.50584227,-0.3066834,-0.3191856,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.4082528,-0.36769256,-0.50584227,-0.18111628,-0.099692754,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,0
-0.38740197,-0.23293197,0.10024466,-0.29690027,-0.31912133,3.6485355,4.518492,-0.29263142,3.389565,-0.7809396,4.6363187,0.0,0.0,2
-0.38163373,-0.23293197,0.22146206,-0.29902485,-0.3191297,3.2276921,2.1745815,-0.29263142,2.7427967,-0.7809396,1.7465744,0.0,0.0,2
-0.2789958,-0.50245315,0.10024466,-0.3066821,-0.31918338,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
-0.4033852,-0.23293197,0.22146206,-0.26479727,-0.31885186,3.2276921,2.5996547,-0.29263142,2.7427967,-0.7809396,2.4796808,0.0,0.0,2
-0.3679575,-0.0981714,-0.50584227,-0.30667657,-0.31917366,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.3685252,-0.0981714,-0.50584227,-0.3066764,-0.3191734,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.15493499,0.30611035,0.58511424,-0.3057841,-0.3191803,2.2072232,2.26216,8.160782,-0.47066727,-0.7809396,2.4796808,0.0,0.0,0
-0.24848038,-0.50245315,0.10024466,-0.30668306,-0.31918502,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
1.8483977,0.44087094,-0.02097273,-0.3065964,-0.31919095,2.3670957,3.5203457,-0.302943,4.354716,-0.7809396,3.9458933,0.0,0.0,2
-0.40824866,-0.36769256,-0.2634075,0.6578417,-0.1927413,-0.30840552,-0.3776296,-0.111148044,-0.27762416,1.0480151,-0.39148495,0.0,0.0,0
-0.40718886,-0.23293197,0.22146206,-0.115272224,-0.31763792,3.2276921,3.153992,-0.29263142,2.7427967,-0.7809396,3.2127872,0.0,0.0,2
-0.13325582,-0.0981714,-0.50584227,-0.30668548,-0.31918925,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.2610588,-0.0981714,-0.50584227,-0.30668417,-0.31918693,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40720868,-0.23293197,0.10024466,-0.111647956,-0.31778443,3.646375,4.123755,-0.29263142,3.3875642,-0.7809396,3.9458933,0.0,0.0,2
-0.40608305,0.17134976,-0.2634075,-0.21270317,-0.31851405,3.6485355,4.2272043,8.160782,-0.4593663,-0.7809396,3.9032125,0.0,0.0,0
-0.15128678,-0.0981714,-0.50584227,-0.3066854,-0.31918907,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.25949782,-0.50245315,0.10024466,-0.30668277,-0.3191845,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
2.1499941,0.17134976,0.58511424,-0.306607,-0.31919083,1.8243613,2.6032012,8.160782,-0.46955574,-0.7809396,3.2127872,0.0,0.0,0
-0.40591317,-0.0981714,-0.3846249,-0.30281323,-0.31879902,-0.26119706,-0.1142178,0.4534096,-0.48104197,-0.7809396,-0.19314454,0.0,0.0,0
-0.10178699,0.44087094,0.22146206,-0.3060194,-0.31918353,1.9807191,2.4293778,-0.302943,2.744464,-0.7809396,2.4796808,0.0,0.0,2
-0.40823957,-0.36769256,-0.2634075,0.53405035,-0.26979294,0.037717886,-0.45018065,0.75502264,-0.1825847,2.7325788,-0.36286366,0.0,0.0,0
-0.40708053,-0.23293197,0.10024466,-0.13293709,-0.3179381,3.646375,2.7099543,-0.29263142,3.3875642,-0.7809396,1.7465744,0.0,0.0,2
2.1829925,0.44087094,-0.02097273,-0.30660805,-0.31919107,2.3685913,4.518492,-0.302943,4.354716,-0.7809396,4.6363187,0.0,0.0,2
-0.4072928,-0.50245315,-0.3846249,-0.3038412,-0.31880927,-0.3200726,-0.39577127,-0.049278706,-0.3009672,1.5293189,-0.39851472,0.0,0.0,0
-0.38985103,-0.23293197,0.10024466,-0.29559788,-0.31911194,3.6485355,3.7790065,-0.29263142,3.389565,-0.7809396,3.1701062,0.0,0.0,2
-0.11725535,0.036589183,-0.50584227,-0.3066852,-0.31918877,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.24246308,0.5756315,0.9487664,-0.30477092,-0.31916863,2.127068,1.394695,0.022214754,1.9605274,-0.7809396,1.7465744,0.0,0.0,0
-0.3800469,-0.23293197,-0.02097273,-0.29945213,-0.31914625,4.002835,4.518492,-0.29263142,4.354716,-0.7809396,4.6363187,0.0,0.0,2
-0.34965113,-0.23293197,0.10024466,-0.30320644,-0.3191668,3.646375,2.9178047,-0.29263142,3.3875642,-0.7809396,2.4796808,0.0,0.0,2
-0.40824816,-0.50245315,-0.14219011,-0.25677264,-0.20285738,-0.5287837,-0.44581008,-0.34625152,-0.4710378,-0.7809396,-0.44973174,0.0,0.0,0
-0.4082522,-0.36769256,-0.50584227,-0.21425301,-0.15761614,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,0
-0.40524912,-0.23293197,0.10024466,-0.23878215,-0.31870213,3.6485355,4.518492,-0.29263142,3.389565,-0.7809396,4.6363187,0.0,0.0,2
1.5185448,1.1146737,0.827549,-0.30667543,-0.31918964,-0.37568566,-0.28016353,0.06351383,-0.41889495,-0.7809396,-0.19314454,0.0,0.0,0
-0.22868526,-0.0981714,-0.50584227,-0.30668464,-0.31918782,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.38848785,0.036589183,-0.2634075,-0.29636794,-0.31912675,4.002835,4.518492,8.160782,-0.4593663,-0.7809396,3.9458933,0.0,0.0,0
-0.35280344,-0.23293197,0.22146206,-0.30300668,-0.31916204,3.229637,2.7690146,-0.29263142,2.744464,-0.7809396,2.4369998,0.0,0.0,2
-0.40054536,1.384195,1.0699838,-0.2732285,-0.31852365,1.102663,1.0383306,-0.128059,1.3368925,-0.7809396,1.001417,0.0,0.0,0
-0.4067709,-0.0981714,-0.2634075,-0.2997812,-0.3184478,-0.25386652,-0.30543447,-0.12970884,-0.110888265,0.90362394,-0.34127218,0.0,0.0,0
1.9011849,0.44087094,-0.02097273,-0.30659842,-0.31919098,2.3685913,4.518492,-0.302943,4.354716,-0.7809396,4.6363187,0.0,0.0,2
-0.40676835,0.036589183,-0.50584227,-0.30633286,-0.31857288,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
1.078317,-0.36769256,-0.2634075,-0.30668336,-0.31919143,-0.30775732,-0.38657972,-0.03690484,-0.30680293,1.6255798,-0.38094026,0.0,0.0,0
-0.2860327,-0.0981714,-0.50584227,-0.30668357,-0.3191859,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.09362112,-0.0981714,-0.50584227,-0.3066857,-0.31918958,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.39940545,-0.23293197,-0.02097273,-0.28363666,-0.31904638,4.002835,4.518492,-0.29263142,4.354716,-0.7809396,3.9458933,0.0,0.0,2
1.5301827,1.7884767,1.6760707,-0.30657187,-0.3191885,0.5740533,0.40965816,0.47901663,0.4751884,-0.7809396,0.2803618,0.0,0.0,0
-0.032543167,0.036589183,-0.50584227,-0.30668563,-0.3191895,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.3478076,0.036589183,-0.50584227,-0.3066783,-0.3191767,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
1.8719783,0.44087094,0.10024466,-0.30659726,-0.3191909,2.1608026,3.8659167,-0.302943,3.389565,-0.7809396,4.6363187,0.0,0.0,2
-0.37855166,-0.0981714,-0.50584227,-0.30667284,-0.31916714,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.37393954,-0.23293197,0.22146206,-0.30073982,-0.31914368,3.229637,2.5874732,-0.29263142,2.744464,-0.7809396,1.7465744,0.0,0.0,2
2.7291331,0.5756315,0.22146206,-0.30662182,-0.31919104,1.823146,1.6136354,-0.3036304,2.7427967,-0.7809396,1.0134681,0.0,0.0,2
-0.4054889,-0.50245315,-0.3846249,-0.30587506,-0.31905887,-0.3416783,-0.4363125,0.00021675903,-0.3609921,1.9143621,-0.41659132,0.0,0.0,0
-0.38967174,-0.23293197,0.22146206,-0.29570487,-0.31910282,3.229637,2.5874732,-0.29263142,2.744464,-0.7809396,1.7465744,0.0,0.0,2
-0.36820924,-0.23293197,0.22146206,-0.30159345,-0.31915057,3.2276921,2.5996547,-0.29263142,2.7427967,-0.7809396,2.4796808,0.0,0.0,2
-0.3595268,-0.23293197,0.22146206,-0.30250102,-0.31915793,3.2276921,2.1745815,-0.29263142,2.7427967,-0.7809396,1.7465744,0.0,0.0,2
-0.3791103,-0.23293197,0.10024466,-0.29968464,-0.31914142,3.6485355,3.7976453,-0.29263142,3.389565,-0.7809396,3.2127872,0.0,0.0,2
-0.40824872,-0.36769256,-0.2634075,0.50998265,-0.19135174,-0.34599942,-0.38986713,-0.14826965,-0.31097132,0.75923276,-0.4015275,0.0,0.0,0
-0.4069196,-0.23293197,0.10024466,-0.1538854,-0.31808925,3.646375,3.4758937,-0.29263142,3.3875642,-0.7809396,3.2127872,0.0,0.0,2
-0.38997436,-0.50245315,0.34267944,-0.30664095,-0.3191114,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
-0.37497377,-0.50245315,0.10024466,-0.30666804,-0.31915876,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
1.5214365,1.2494344,1.0699838,-0.30662894,-0.31918934,0.1988116,0.39164746,0.33121768,0.14152423,-0.7809396,0.38078734,0.0,0.0,0
-0.37981692,-0.23293197,0.10024466,-0.29951063,-0.31914017,3.6485355,3.6251197,-0.29263142,3.389565,-0.7809396,2.4796808,0.0,0.0,2
-0.4082483,-0.36769256,-0.2634075,0.34746128,-0.19987443,-0.36998177,-0.40822342,-0.1420827,-0.3443185,0.80736315,-0.41157004,0.0,0.0,0
-0.2183742,0.036589183,-0.50584227,-0.30668423,-0.31918707,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.34372315,0.036589183,-0.50584227,-0.30667886,-0.31917766,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.39418414,-0.23293197,-0.02097273,-0.29219034,-0.31910038,4.002835,4.518492,-0.29263142,4.354716,-0.7809396,3.9458933,0.0,0.0,2
-0.4082469,-0.36769256,-0.50584227,-0.27884078,-0.27051637,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,0
1.0696756,0.8451527,1.0699838,-0.30666226,-0.31918892,-0.2701634,-0.13792329,0.28312835,-0.35714436,-0.7809396,-0.08117009,0.0,0.0,0
-0.40825206,-0.50245315,-0.3846249,-0.306687,-0.16612013,-0.54045075,-0.45105475,-0.34625152,-0.48104197,-0.7809396,-0.4527445,0.0,0.0,0
-0.40749753,-0.36769256,-0.2634075,-0.29533073,-0.31821963,-0.20080908,-0.29633752,-0.13589577,-0.12922922,0.85549355,-0.3467956,0.0,0.0,0
-0.39732268,-0.23293197,0.22146206,-0.28802833,-0.31904045,3.2276921,2.1745815,-0.29263142,2.7427967,-0.7809396,1.7465744,0.0,0.0,2
-0.40697345,-0.23293197,0.10024466,-0.14745986,-0.31804287,3.646375,2.7099543,-0.29263142,3.3875642,-0.7809396,1.7465744,0.0,0.0,2
-0.2224244,0.036589183,-0.50584227,-0.30668417,-0.319187,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.16264765,-0.50245315,0.22146206,-0.30668402,-0.3191867,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
1.6551664,0.8451527,0.827549,-0.30668145,-0.31918997,-0.44829774,-0.30042756,-0.15164433,-0.4343559,-0.7809396,-0.27900836,0.0,0.0,0
-0.14135489,-0.0981714,-0.50584227,-0.30668545,-0.31918916,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.36838818,-0.23293197,0.22146206,-0.30156794,-0.3191504,3.229637,2.5874732,-0.29263142,2.744464,-0.7809396,1.7465744,0.0,0.0,2
-0.37455946,-0.23293197,0.10024466,-0.3006304,-0.31914824,3.6485355,3.7790065,-0.29263142,3.389565,-0.7809396,3.1701062,0.0,0.0,2
-0.34489372,0.036589183,-0.50584227,-0.30667868,-0.31917742,-0.52100563,-0.45105475,-0.30912992,-0.48104197,-0.49215728,-0.44973174,0.0,0.0,2
-0.40825376,1.1146737,-0.50584227,6.5334287,2.968524,-0.37840798,-0.45105475,-0.03690484,-0.48104197,1.6255798,-0.42763814,0.0,0.0,0
3.245726,2.4622798,2.1609404,-0.3066191,-0.31918967,0.45618278,0.7809088,-0.08075137,0.51626605,-0.7809396,1.6531787,0.0,0.0,0
-0.25079447,-0.50245315,0.10024466,-0.30668297,-0.3191849,-0.52100563,-0.45105475,-0.30912992,-0.4710378,-0.49215728,-0.44973174,0.0,0.0,0
2.0769346,0.44087094,0.22146206,-0.3066047,-0.3191909,1.9794227,2.1638567,-0.302943,2.7427967,-0.7809396,2.4796808,0.0,0.0,2
-0.4073022,-0.23293197,0.10024466,-0.09238013,-0.3176462,3.6485355,3.7790065,-0.29263142,3.389565,-0.7809396,3.1701062,0.0,0.0,2
